0,0.08,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,
1157,-0.016437,-0.0104726,0.000936666,0.00773431,0.00776953,0.00625133,0.00478206,0.00363491,0.00280883,0.00221574,0.0017745,0.00143052,0.00114618,0.000898825,0.000672408,0.000454602,0.000231665,-1.02137e-005,-0.000281438,-0.000591157,-0.000945096,-0.00134604,-0.00179235,-0.00228143,-0.00280884,-0.00335664,-0.00390526,-0.00443584,-0.00493562,-0.00539483,-0.00580369,-0.00615244,-0.00643131,-0.00663055,-0.00674042,-0.00675643,-0.00668304,-0.0065256,-0.00628942,-0.00597985,-0.00560221,-0.00516182,-0.00466454,-0.00411708,-0.00352618,-0.0028986,-0.0022411,-0.00156043,-0.000863348,-0.000156584,0.000554994,
1158,-0.0198076,0.00639101,0.0092762,0.00785539,0.00490558,0.00182768,-0.000772357,-0.00285482,-0.00455611,-0.00599136,-0.00724327,-0.00836759,-0.00940571,-0.0103901,-0.0113537,-0.0123336,-0.0133713,-0.0145096,-0.0157756,-0.01719,-0.0187496,-0.0204378,-0.0222221,-0.0240651,-0.0259289,-0.0277688,-0.0295387,-0.0311964,-0.0327268,-0.034127,-0.0353943,-0.0365262,-0.0375198,-0.0383725,-0.0390817,-0.0396506,-0.0400924,-0.0404208,-0.0406497,-0.0407931,-0.0408648,-0.0408786,-0.0408456,-0.0407687,-0.0406492,-0.0404883,-0.0402874,-0.0400478,-0.0397708,-0.0394579,-0.0391108,
1159,0.00527775,-0.00351683,-0.0126912,-0.0145756,-0.0137884,-0.0123945,-0.0110333,-0.00988225,-0.00900768,-0.0084143,-0.00808989,-0.00801883,-0.00818076,-0.008555,-0.00911982,-0.00985282,-0.01073,-0.0117279,-0.0128221,-0.0139887,-0.0152047,-0.0164472,-0.0176951,-0.018924,-0.0201129,-0.0212536,-0.0223387,-0.0233616,-0.0243208,-0.0252173,-0.0260521,-0.0268259,-0.0275397,-0.0281945,-0.0287909,-0.0293294,-0.0298112,-0.0302376,-0.0306101,-0.0309302,-0.0311993,-0.0314188,-0.0315912,-0.0317209,-0.0318127,-0.0318714,-0.0319017,-0.0319084,-0.0318963,-0.0318702,-0.0318342,
1160,-0.0201885,-0.0422633,-0.112234,-0.129378,-0.122344,-0.110923,-0.100661,-0.0922699,-0.0855489,-0.0801815,-0.0758912,-0.0724586,-0.0696859,-0.0673922,-0.0654003,-0.0635452,-0.0616793,-0.0596764,-0.057459,-0.0549656,-0.0521851,-0.0491333,-0.0458608,-0.0424278,-0.0389123,-0.0354135,-0.0320315,-0.0288594,-0.0259387,-0.023288,-0.020926,-0.0188715,-0.0171431,-0.0157594,-0.0147384,-0.0140766,-0.0137436,-0.0137073,-0.0139359,-0.0143974,-0.0150598,-0.0158911,-0.0168634,-0.0179587,-0.0191606,-0.0204524,-0.021818,-0.0232407,-0.0247041,-0.026192,-0.0276935,
1161,-0.0157947,-0.0782571,-0.102113,-0.106719,-0.101935,-0.0949981,-0.0882968,-0.0823355,-0.0771625,-0.0726873,-0.0688124,-0.065455,-0.0625369,-0.0599853,-0.0577212,-0.0556621,-0.0537228,-0.0518196,-0.0498883,-0.0478736,-0.0457519,-0.0435144,-0.0411724,-0.0387401,-0.0362484,-0.0337388,-0.0312526,-0.0288277,-0.0264844,-0.0242363,-0.0220969,-0.0200797,-0.0181982,-0.016466,-0.0148958,-0.0134885,-0.0122357,-0.0111287,-0.0101591,-0.00931854,-0.00859844,-0.00799035,-0.00748664,-0.00707991,-0.00676245,-0.00652659,-0.00636463,-0.00626888,-0.00623166,-0.00624545,-0.00630472,
1162,-0.00653415,-0.013079,0.0417058,0.061187,0.0575981,0.0494803,0.0424204,0.0373179,0.0340478,0.0322625,0.031584,0.0316919,0.0323244,0.0332729,0.0343589,0.0354413,0.0364081,0.0371796,0.037714,0.0379798,0.0379758,0.0377154,0.0372259,0.0365372,0.0356787,0.0346927,0.0336227,0.0325103,0.0313819,0.0302579,0.0291582,0.028103,0.0271123,0.0262063,0.0254049,0.0247185,0.0241439,0.0236768,0.0233128,0.0230476,0.0228769,0.0227963,0.0228009,0.0228848,0.0230422,0.023267,0.0235534,0.0238954,0.0242873,0.0247229,0.0251971,
1163,0.00601218,-0.0016082,-0.0119773,-0.0183242,-0.0221322,-0.0251626,-0.0274783,-0.0291702,-0.0303884,-0.0311987,-0.0315991,-0.0315802,-0.0311549,-0.0303583,-0.0292372,-0.0278522,-0.0262735,-0.0245856,-0.0228731,-0.0212168,-0.0196781,-0.0183039,-0.0171096,-0.016099,-0.0152586,-0.014562,-0.0139816,-0.0134916,-0.0130773,-0.0127294,-0.0124383,-0.0121946,-0.0119886,-0.011811,-0.0116521,-0.0115059,-0.0113723,-0.0112516,-0.0111443,-0.0110508,-0.0109715,-0.0109068,-0.010857,-0.0108211,-0.010798,-0.0107863,-0.010785,-0.0107928,-0.0108085,-0.0108311,-0.0108603,
1164,0.00493655,0.0185792,0.0393843,0.0499452,0.054742,0.056615,0.056915,0.0562367,0.0549821,0.0534091,0.0516809,0.0499118,0.048177,0.0465037,0.0448839,0.0432769,0.0416402,0.0399382,0.038153,0.0362724,0.0343024,0.0322585,0.0301666,0.0280539,0.0259493,0.0238969,0.0219426,0.0201284,0.0184723,0.0169824,0.0156668,0.0145336,0.013591,0.0128471,0.0123097,0.0119767,0.0118323,0.0118597,0.0120419,0.0123621,0.0128034,0.0133491,0.0139841,0.0146988,0.0154842,0.0163316,0.017232,0.0181767,0.0191567,0.0201633,0.0211902,
1165,0.0091403,-0.0287335,-0.0489286,-0.0572471,-0.0570417,-0.0542941,-0.0511096,-0.0479798,-0.0449977,-0.0421972,-0.0396118,-0.0373082,-0.0353439,-0.0337473,-0.0325085,-0.03158,-0.0309051,-0.0304269,-0.0300959,-0.0298677,-0.0297138,-0.0296142,-0.0295584,-0.0295392,-0.0295527,-0.0295919,-0.0296491,-0.0297173,-0.0297925,-0.0298726,-0.0299551,-0.0300378,-0.0301182,-0.0301941,-0.0302631,-0.0303238,-0.0303776,-0.0304263,-0.0304718,-0.0305158,-0.0305601,-0.0306065,-0.0306563,-0.0307095,-0.0307657,-0.0308245,-0.0308856,-0.0309485,-0.0310128,-0.0310783,-0.031145,
1166,-0.00268358,-0.0109947,-0.00930183,-0.0127918,-0.0168218,-0.0188608,-0.0188021,-0.0173076,-0.0149206,-0.0120365,-0.00896515,-0.00593337,-0.00310579,-0.000584949,0.00157363,0.00336812,0.0048374,0.00604691,0.00706186,0.00794372,0.00874264,0.00950214,0.0102516,0.0110208,0.0118185,0.0126323,0.0134494,0.014257,0.0150427,0.015794,0.0164983,0.0171432,0.0177161,0.0182046,0.0185967,0.0188897,0.0190863,0.0191891,0.0192007,0.0191237,0.0189608,0.0187145,0.0183877,0.0179853,0.0175128,0.0169757,0.0163795,0.0157297,0.0150317,0.0142908,0.0135107,
1167,-0.024698,0.018495,0.0389737,0.0443111,0.0422133,0.0391678,0.0371498,0.0364958,0.0371583,0.0389944,0.0418362,0.0455245,0.0499003,0.0547972,0.0600305,0.0653855,0.0706207,0.0754769,0.0796896,0.0829954,0.0851393,0.0858919,0.0851073,0.0825886,0.0782608,0.072469,0.0655867,0.0579531,0.0498193,0.041422,0.0329979,0.0247836,0.0170157,0.00993081,0.00376107,-0.0013939,-0.00558342,-0.00886476,-0.0112952,-0.012932,-0.0138325,-0.0140538,-0.0136518,-0.0126781,-0.0111839,-0.00922028,-0.0068384,-0.00408939,-0.00102438,0.00230588,0.00586065,
1168,0.0244328,0.010392,-0.00823648,-0.0208093,-0.0221984,-0.0201822,-0.0176557,-0.0154425,-0.0137336,-0.0125086,-0.0116883,-0.0112042,-0.0110032,-0.0110424,-0.0112775,-0.0116663,-0.0121702,-0.0127502,-0.0133773,-0.0140258,-0.0146783,-0.0153213,-0.0159477,-0.0165542,-0.0171377,-0.0176926,-0.0182133,-0.0186949,-0.0191335,-0.0195247,-0.0198644,-0.0201484,-0.0203724,-0.0205322,-0.0206238,-0.0206452,-0.0205966,-0.0204782,-0.0202902,-0.0200328,-0.0197062,-0.0193107,-0.0188471,-0.0183173,-0.0177235,-0.0170676,-0.0163516,-0.0155777,-0.0147478,-0.013864,-0.0129293,
1169,-0.0105697,-0.0271544,-0.0240957,-0.0226434,-0.0219536,-0.0203331,-0.0177192,-0.014412,-0.0107434,-0.00700686,-0.00347031,-0.000327033,0.00230425,0.00437193,0.00587499,0.00686292,0.0074108,0.00760911,0.00754485,0.00730082,0.00694518,0.00653772,0.00612306,0.00573936,0.00541139,0.00515417,0.00498199,0.00490234,0.00490726,0.00498667,0.00513048,0.00532863,0.00557101,0.00584756,0.00614812,0.00646187,0.00677763,0.00708429,0.00737071,0.00762577,0.00783833,0.00799729,0.00809464,0.0081296,0.00810234,0.00801306,0.00786195,0.0076492,0.00737501,0.00703961,0.0066451,
1170,0.0035494,-0.00219163,-0.0117834,-0.0130369,-0.0104099,-0.00729571,-0.00477976,-0.00301665,-0.00188877,-0.00124031,-0.00094083,-0.000897651,-0.00103579,-0.0012963,-0.00163397,-0.00202092,-0.00243878,-0.00287609,-0.00332425,-0.00377555,-0.00422406,-0.00466478,-0.00509591,-0.00551704,-0.00592929,-0.00633691,-0.00674459,-0.00715563,-0.00756841,-0.0079803,-0.00838866,-0.00879087,-0.0091843,-0.00956632,-0.00993432,-0.0102855,-0.0106165,-0.0109237,-0.0112037,-0.0114529,-0.0116679,-0.0118452,-0.0119826,-0.0120808,-0.0121408,-0.0121634,-0.0121497,-0.0121005,-0.0120167,-0.0118994,-0.0117505,
1171,-0.0027114,-0.00343091,-0.0124152,-0.0192516,-0.0225176,-0.0241605,-0.025108,-0.0256672,-0.0259581,-0.0260289,-0.0259184,-0.0256489,-0.025235,-0.0246899,-0.0240202,-0.0232302,-0.0223238,-0.0213157,-0.0202311,-0.0190985,-0.0179498,-0.0168144,-0.0157142,-0.0146714,-0.0136957,-0.0127891,-0.0119539,-0.011192,-0.0105002,-0.0098739,-0.00930834,-0.0087989,-0.0083409,-0.00792968,-0.00756073,-0.00723114,-0.00693832,-0.00667954,-0.0064521,-0.00625329,-0.00608041,-0.00593076,-0.00580256,-0.00569478,-0.00560634,-0.00553615,-0.00548312,-0.00544618,-0.00542423,-0.00541635,-0.00542255,
1172,0.00611049,0.0430833,0.0642452,0.0803979,0.0891511,0.0938114,0.0963925,0.0979188,0.0988435,0.0993231,0.0993996,0.0990713,0.0983287,0.0971564,0.0955493,0.0935178,0.0910896,0.0883068,0.0852229,0.0818933,0.0783782,0.0747399,0.0710417,0.0673408,0.0636956,0.0601804,0.0568699,0.0538195,0.0510408,0.0485396,0.0463216,0.0443926,0.0427586,0.0414251,0.0403974,0.0396664,0.0392088,0.0390009,0.0390191,0.0392395,0.0396386,0.0401926,0.0408819,0.0416958,0.0426244,0.0436581,0.0447869,0.0460013,0.0472914,0.0486474,0.0500608,
1173,0.00236506,0.00861313,0.0118118,0.00330453,-0.00403442,-0.00939884,-0.0131026,-0.0156727,-0.0174628,-0.018669,-0.0194221,-0.0198174,-0.0199346,-0.0198409,-0.0195962,-0.0192545,-0.0188666,-0.0184797,-0.0181316,-0.017857,-0.0176801,-0.0176175,-0.0176735,-0.0178471,-0.0181235,-0.0184827,-0.0189052,-0.0193744,-0.0198793,-0.0204093,-0.0209535,-0.0215014,-0.0220422,-0.0225653,-0.0230602,-0.0235205,-0.0239428,-0.0243242,-0.0246616,-0.0249518,-0.0251918,-0.0253785,-0.0255097,-0.0255848,-0.0256036,-0.0255656,-0.0254705,-0.0253178,-0.0251072,-0.0248385,-0.0245136,
1174,0.00532394,-0.0144644,-0.0453447,-0.0594254,-0.0586843,-0.0543243,-0.0500286,-0.0466598,-0.0442879,-0.0427775,-0.0419488,-0.0416158,-0.0416077,-0.0417708,-0.0419689,-0.042092,-0.0420517,-0.0417875,-0.0412666,-0.0404653,-0.039387,-0.0380482,-0.0364855,-0.0347424,-0.0328725,-0.0309363,-0.0289949,-0.0270984,-0.0252698,-0.0235286,-0.0218938,-0.0203848,-0.0190208,-0.017821,-0.0168042,-0.0159775,-0.0153361,-0.0148745,-0.0145871,-0.0144686,-0.0145134,-0.0147161,-0.0150707,-0.0155702,-0.0162071,-0.0169743,-0.0178644,-0.0188701,-0.0199841,-0.0211992,-0.022508,
1175,-0.00642256,0.00490446,-0.00794049,-0.0252443,-0.0361095,-0.0399468,-0.0396277,-0.0377228,-0.0355448,-0.0339536,-0.0334198,-0.0340202,-0.0355216,-0.0373751,-0.039006,-0.0399463,-0.0399628,-0.0390006,-0.0370059,-0.0339816,-0.0301794,-0.0259046,-0.0216105,-0.0178163,-0.0148714,-0.0129433,-0.0121834,-0.012635,-0.0141036,-0.0163624,-0.0191851,-0.0223449,-0.0256153,-0.0287697,-0.031587,-0.0339588,-0.0358858,-0.0373727,-0.0384246,-0.0390462,-0.0392426,-0.0390184,-0.0383741,-0.0373585,-0.0360712,-0.034613,-0.033085,-0.0315881,-0.0302233,-0.0290859,-0.0281621,
1176,0.0119655,-0.0271319,-0.0442744,-0.030947,-0.00895966,0.00806704,0.0178861,0.0229287,0.0250926,0.025514,0.02486,0.0235306,0.0218154,0.0199133,0.0179771,0.0161085,0.0143943,0.0129243,0.0117599,0.0109434,0.0104824,0.0103773,0.0105963,0.0110981,0.0118385,0.0127631,0.0138148,0.0149483,0.0161355,0.0173492,0.0185621,0.019747,0.0208766,0.0219238,0.0228609,0.0236674,0.0243371,0.024865,0.0252462,0.0254757,0.0255485,0.0254596,0.025204,0.0247816,0.0241989,0.023463,0.0225807,0.0215592,0.0204052,0.0191264,0.0177343,
1177,-0.0104526,-0.0439365,-0.0652602,-0.0644142,-0.0560305,-0.0476896,-0.0409382,-0.0358615,-0.032248,-0.0297716,-0.0281235,-0.0270916,-0.0265203,-0.0262864,-0.0262687,-0.0263591,-0.0264665,-0.0265227,-0.0264791,-0.0262955,-0.0259513,-0.0254321,-0.0247449,-0.0239025,-0.0229251,-0.021856,-0.0207407,-0.0196152,-0.0184992,-0.0174105,-0.016367,-0.0153866,-0.0144872,-0.0136866,-0.0130023,-0.0124397,-0.0119912,-0.0116489,-0.0114047,-0.0112506,-0.0111785,-0.0111805,-0.0112486,-0.0113749,-0.0115509,-0.0117682,-0.0120183,-0.0122925,-0.0125823,-0.0128794,-0.0131775,
1178,-0.00396986,-0.0537814,-0.0153857,0.00301518,0.00700036,0.00774754,0.00863687,0.0102903,0.0126241,0.0153154,0.0180184,0.020511,0.0226764,0.0244604,0.02585,0.0268701,0.0275692,0.0280309,0.0283298,0.0285299,0.0286702,0.0287827,0.0288806,0.0289682,0.0290447,0.0291132,0.029177,0.0292398,0.0293038,0.0293708,0.0294424,0.0295205,0.0296066,0.0297025,0.0298096,0.0299265,0.0300507,0.0301801,0.0303125,0.0304456,0.0305771,0.0307049,0.0308267,0.0309411,0.031048,0.0311475,0.0312394,0.0313239,0.0314009,0.0314706,0.0315343,
1179,-0.000754673,0.0271708,0.0273653,0.0285885,0.0309827,0.0333275,0.0351985,0.0365251,0.0373769,0.0378497,0.0380183,0.0379286,0.0376065,0.037063,0.0363036,0.0353306,0.0341514,0.0327807,0.0312387,0.0295464,0.0277341,0.0258363,0.0238912,0.0219386,0.0200178,0.018172,0.0164441,0.0148652,0.01344,0.0121702,0.0110573,0.0101029,0.00930858,0.00867581,0.00820554,0.00789004,0.00771574,0.007669,0.00773617,0.0079036,0.00815764,0.00848465,0.00887116,0.00930765,0.00978808,0.0103065,0.0108571,0.0114339,0.012031,0.0126427,0.013265,
1180,-0.00437887,0.0441705,0.0555752,0.0622969,0.0640256,0.0644958,0.0648705,0.0654412,0.0661305,0.0667351,0.0670695,0.0669973,0.0664457,0.0653899,0.0638383,0.0618251,0.0593983,0.056604,0.0535026,0.0501513,0.0466115,0.0429486,0.0392254,0.0355071,0.0318619,0.0283614,0.0250762,0.0220566,0.0193094,0.0168358,0.0146368,0.0127138,0.0110677,0.0096998,0.0086097,0.00778061,0.00718726,0.00680452,0.00660723,0.00657024,0.00666839,0.00687653,0.00716989,0.00753206,0.00795421,0.00842779,0.00894422,0.00949492,0.0100713,0.0106655,0.0112738,
1181,0.00947261,-0.0204779,-0.0515751,-0.0678944,-0.0702592,-0.0682487,-0.0650289,-0.0616549,-0.058504,-0.0556764,-0.0531818,-0.051006,-0.0491286,-0.0475245,-0.0461553,-0.0449721,-0.0439192,-0.0429397,-0.0419819,-0.0410038,-0.0399871,-0.038921,-0.0378144,-0.0366829,-0.0355449,-0.0344262,-0.0333532,-0.0323439,-0.0314014,-0.0305275,-0.0297239,-0.0289924,-0.0283347,-0.0277527,-0.027248,-0.0268194,-0.0264611,-0.026167,-0.025931,-0.0257472,-0.0256094,-0.0255115,-0.025448,-0.0254162,-0.0254154,-0.0254448,-0.0255037,-0.0255914,-0.025707,-0.0258497,-0.0260169,
1182,-0.00632369,0.0115626,0.0298423,0.0297119,0.023293,0.0169877,0.0121759,0.00874085,0.0063145,0.00461551,0.00346546,0.0027708,0.00246192,0.00247168,0.00272808,0.00316515,0.00373127,0.00438467,0.00510125,0.00585905,0.00664559,0.0074516,0.00826661,0.00908358,0.00989658,0.0106876,0.0114374,0.0121327,0.0127691,0.013343,0.0138509,0.0142892,0.0146543,0.0149427,0.0151508,0.01528,0.0153375,0.0153307,0.0152669,0.0151536,0.0149981,0.014808,0.0145903,0.0143493,0.014088,0.0138093,0.0135162,0.0132117,0.0128986,0.0125801,0.0122585,
1183,0.0075526,0.00823831,-0.0021529,-0.00815647,-0.00930596,-0.00968056,-0.0103779,-0.0114913,-0.012852,-0.0142995,-0.0157097,-0.016985,-0.018057,-0.0188829,-0.0194404,-0.0197295,-0.0197613,-0.019558,-0.0191449,-0.0185511,-0.0178107,-0.0169581,-0.0160291,-0.0150571,-0.0140701,-0.0130997,-0.012178,-0.0113258,-0.0105447,-0.00983451,-0.00919505,-0.00862619,-0.00812775,-0.00769958,-0.00734142,-0.00704796,-0.00680815,-0.00661063,-0.00644407,-0.00629711,-0.00615843,-0.00601667,-0.0058611,-0.00568745,-0.00549526,-0.00528412,-0.00505362,-0.00480333,-0.00453284,-0.00424169,-0.00393055,
1184,-3.74016e-005,-0.0285517,-0.0356383,-0.0377379,-0.0382784,-0.0390144,-0.040103,-0.0414474,-0.0428905,-0.0443115,-0.0456213,-0.0467436,-0.0476116,-0.0481696,-0.0483693,-0.0481804,-0.0475899,-0.0466146,-0.0452887,-0.0436537,-0.041764,-0.0396766,-0.0374544,-0.0351602,-0.0328535,-0.030597,-0.0284537,-0.0264671,-0.024647,-0.0230001,-0.0215332,-0.0202531,-0.0191664,-0.0182799,-0.0175998,-0.0171211,-0.0168283,-0.0167054,-0.0167364,-0.0169054,-0.0171964,-0.0175935,-0.0180812,-0.0186498,-0.0192923,-0.020002,-0.0207723,-0.0215961,-0.0224669,-0.0233778,-0.0243227,
1185,-0.00144903,-0.0171128,-0.0250508,-0.0311212,-0.0310627,-0.0291564,-0.02667,-0.0241368,-0.0218029,-0.0197092,-0.0178628,-0.0162619,-0.0148891,-0.0137266,-0.0127574,-0.0119602,-0.0112996,-0.0107302,-0.0102011,-0.00967144,-0.0091114,-0.00849341,-0.00781014,-0.0070551,-0.00622615,-0.00534159,-0.00442164,-0.00348171,-0.00253606,-0.00159976,-0.000687903,0.000184452,0.00100223,0.00175034,0.00241363,0.00298414,0.00346389,0.00385543,0.00416131,0.00438407,0.00452626,0.00459043,0.004579,0.00449678,0.00435196,0.00415285,0.00390778,0.00362506,0.00331302,0.00298029,0.00263456,
1186,-0.00783855,0.00835588,0.0124949,0.0182151,0.0205088,0.0210247,0.0209733,0.0208227,0.0207521,0.0208013,0.020944,0.0211377,0.0213487,0.0215473,0.0217059,0.0218009,0.0218173,0.0217511,0.0215995,0.021358,0.0210258,0.0206037,0.0200939,0.0195011,0.0188367,0.0181176,0.0173603,0.0165809,0.0157922,0.0150063,0.0142355,0.0134918,0.0127875,0.0121347,0.0115448,0.0110202,0.010558,0.0101554,0.00980963,0.00951772,0.00927685,0.00908414,0.00893638,0.0088275,0.00875025,0.00869737,0.00866162,0.00863575,0.00861251,0.0085851,0.00855059,
1187,0.00680078,-0.0344612,-0.0307385,-0.0269977,-0.0233222,-0.0205914,-0.0185555,-0.0169542,-0.0156342,-0.0145025,-0.013529,-0.0127249,-0.0121036,-0.0116759,-0.0114336,-0.0113589,-0.0114332,-0.0116353,-0.011947,-0.0123533,-0.0128416,-0.0133992,-0.0140173,-0.0146865,-0.0153941,-0.0161246,-0.0168632,-0.0175956,-0.0183113,-0.0190004,-0.0196527,-0.0202585,-0.0208076,-0.0212901,-0.0216969,-0.0220259,-0.0222791,-0.0224585,-0.022566,-0.0226037,-0.0225735,-0.0224773,-0.0223176,-0.0220996,-0.0218297,-0.0215145,-0.0211603,-0.0207736,-0.0203609,-0.0199283,-0.0194789,
1188,-0.00212855,-0.0030957,0.0271339,0.0404802,0.038326,0.0308589,0.0223273,0.0141567,0.00684818,0.000619392,-0.00441658,-0.00820658,-0.0107523,-0.012101,-0.0123487,-0.0116433,-0.0101625,-0.0080952,-0.00562206,-0.00291286,-9.73443e-005,0.00270978,0.0054313,0.00800894,0.010409,0.0126072,0.0145793,0.0163143,0.0178216,0.0191118,0.0201956,0.0210837,0.0217868,0.0223157,0.0226808,0.0228956,0.0229766,0.0229405,0.0228041,0.0225842,0.0222975,0.0219608,0.0215901,0.0211945,0.0207796,0.0203509,0.0199139,0.0194742,0.0190372,0.0186086,0.0181912,
1189,0.0103497,0.0717567,0.0636508,0.0488429,0.0377109,0.027755,0.0183385,0.00928538,0.000579883,-0.00763421,-0.015133,-0.0216223,-0.0267966,-0.030359,-0.0320558,-0.031755,-0.0294056,-0.0251494,-0.0195864,-0.0132544,-0.00672718,-0.000684311,0.00459208,0.00896811,0.0124098,0.0149777,0.016735,0.0177531,0.0181139,0.0179,0.0171939,0.0160783,0.0146356,0.0129485,0.0110971,0.009132,0.00708439,0.00498501,0.00286461,0.000753952,-0.0013162,-0.0033151,-0.0052139,-0.00700248,-0.00868121,-0.0102505,-0.0117109,-0.0130629,-0.0143069,-0.0154436,-0.0164782,
1190,-0.0017167,-0.0417054,-0.0227865,-0.01538,-0.0147744,-0.016299,-0.0180986,-0.0195605,-0.0205557,-0.0211074,-0.0212574,-0.0210735,-0.0206232,-0.019971,-0.0191732,-0.0182808,-0.0173343,-0.0163789,-0.0154436,-0.0145569,-0.0137465,-0.0130248,-0.0123944,-0.0118568,-0.0113988,-0.0110061,-0.0106652,-0.0103625,-0.0100921,-0.00984949,-0.00963041,-0.00943043,-0.0092452,-0.00907032,-0.00890266,-0.00874433,-0.0085958,-0.00845726,-0.00832888,-0.00821085,-0.00810333,-0.00800652,-0.00792115,-0.00784839,-0.00778719,-0.00773638,-0.00769479,-0.00766125,-0.00763458,-0.00761313,-0.00759435,
1191,-0.00443894,0.00911407,-0.0126701,-0.0221435,-0.0242951,-0.0246337,-0.0245552,-0.0244544,-0.0244075,-0.0243912,-0.0243581,-0.0242603,-0.0240583,-0.0237219,-0.023238,-0.0226141,-0.0218677,-0.0210256,-0.0201127,-0.0191539,-0.0181718,-0.017184,-0.0162075,-0.0152598,-0.0143555,-0.0135121,-0.0127475,-0.0120695,-0.0114743,-0.0109569,-0.0105127,-0.0101369,-0.00982471,-0.00957137,-0.00937232,-0.00922192,-0.00911205,-0.00903446,-0.00898088,-0.00894307,-0.00891277,-0.00888172,-0.00884244,-0.00879306,-0.00873408,-0.00866601,-0.00858934,-0.00850458,-0.00841221,-0.00831262,-0.00820628,
1192,0.00018313,-0.0293079,-0.040033,-0.0342093,-0.0256285,-0.0185565,-0.0132636,-0.00937052,-0.0065016,-0.0043991,-0.00289349,-0.00187015,-0.00124324,-0.000943462,-0.000902574,-0.00105691,-0.00134338,-0.00170985,-0.00211561,-0.00252377,-0.00291558,-0.00327718,-0.00360174,-0.00388423,-0.00412026,-0.00431499,-0.00447414,-0.00460027,-0.00469397,-0.00475599,-0.00478706,-0.00478792,-0.00475933,-0.00470201,-0.00461683,-0.00450256,-0.00435487,-0.0041693,-0.00394138,-0.00366664,-0.00334061,-0.00295884,-0.00251727,-0.00201403,-0.00144763,-0.000816532,-0.00011921,0.000645864,0.00148022,0.00238526,0.00335947,
1193,-0.00527691,-0.0432267,-0.0501844,-0.0577512,-0.0608224,-0.0617303,-0.0614331,-0.0604223,-0.0589786,-0.0572898,-0.0554899,-0.0536758,-0.0519021,-0.0501923,-0.0485251,-0.0468528,-0.0451181,-0.0432758,-0.0413001,-0.0391711,-0.0368971,-0.0344978,-0.0320095,-0.0294716,-0.0269295,-0.0244502,-0.0221014,-0.0199274,-0.0179413,-0.0161537,-0.0145756,-0.0132177,-0.0120907,-0.0112056,-0.010572,-0.0101848,-0.0100272,-0.0100823,-0.0103329,-0.0107621,-0.0113529,-0.0120881,-0.0129518,-0.0139334,-0.0150251,-0.0162189,-0.0175067,-0.0188807,-0.0203329,-0.0218551,-0.0234385,
1194,-0.00254067,0.0056115,0.0129155,0.0108683,0.00111832,-0.00961812,-0.0189539,-0.0265061,-0.0323953,-0.0367608,-0.0397193,-0.0413703,-0.0418244,-0.0412083,-0.0396813,-0.0374198,-0.0345996,-0.0313898,-0.0279307,-0.0243564,-0.0207698,-0.0172524,-0.0138647,-0.0106572,-0.0076619,-0.00490909,-0.00242905,-0.000234147,0.00168608,0.00334351,0.00475002,0.00591746,0.00685773,0.00758269,0.00810428,0.00843817,0.00860398,0.00862145,0.00851035,0.00829041,0.00798138,0.00760301,0.0071738,0.0067027,0.00619443,0.00565373,0.00508529,0.00449383,0.00388407,0.00326072,0.00262693,
1195,0.00259167,0.0247899,0.0326992,0.0284057,0.0242382,0.0214614,0.0198083,0.0188432,0.0182604,0.0179143,0.0177099,0.0176089,0.0175947,0.0176511,0.0177551,0.0178766,0.0179922,0.0180745,0.0181116,0.0180911,0.018005,0.0178597,0.017663,0.0174215,0.0171526,0.0168715,0.0165928,0.0163309,0.0160895,0.0158708,0.0156764,0.0155084,0.0153687,0.0152591,0.0151802,0.0151275,0.0150975,0.0150867,0.0150918,0.0151096,0.0151366,0.0151696,0.0152045,0.0152383,0.015271,0.0153028,0.0153339,0.0153646,0.015395,0.0154259,0.0154588,
1196,0.000708298,-0.01563,-0.0458267,-0.0535582,-0.0508459,-0.0462909,-0.0419067,-0.0381477,-0.035023,-0.0324552,-0.030396,-0.0288158,-0.0276743,-0.0269215,-0.0264888,-0.0262999,-0.0262768,-0.0263591,-0.0265,-0.0266576,-0.026809,-0.0269362,-0.0270288,-0.0270789,-0.0270811,-0.0270389,-0.0269564,-0.0268369,-0.026686,-0.02651,-0.026315,-0.0261073,-0.0258931,-0.0256787,-0.0254702,-0.0252718,-0.0250846,-0.0249098,-0.0247483,-0.0246014,-0.0244702,-0.0243556,-0.024259,-0.0241804,-0.0241186,-0.0240722,-0.0240397,-0.02402,-0.0240116,-0.0240129,-0.0240223,
1197,-0.00551472,-0.0116327,-0.00522434,0.00393523,0.0102593,0.0145771,0.0176836,0.0199404,0.0215293,0.0225712,0.0231509,0.023341,0.0232036,0.0227902,0.022143,0.0213013,0.0203117,0.0192232,0.0180813,0.0169276,0.0157894,0.01469,0.0136429,0.0126559,0.0117371,0.010896,0.0101422,0.00948132,0.00891073,0.00842684,0.00802609,0.00770488,0.00745963,0.00728676,0.00718197,0.0071364,0.00713988,0.00718228,0.00725345,0.00734326,0.00744158,0.00753826,0.00762332,0.00769015,0.00773466,0.00775284,0.00774066,0.00769409,0.0076091,0.00748219,0.00731336,
